  0.4219503E+02   0.3511039E-05   0.1239062E-07
  0.4255594E+02   0.3542233E-05   0.1228957E-07
  0.4291995E+02   0.3573585E-05   0.1218893E-07
  0.4328707E+02   0.3605095E-05   0.1208872E-07
  0.4365733E+02   0.3636763E-05   0.1198893E-07
  0.4403075E+02   0.3668588E-05   0.1188958E-07
  0.4440737E+02   0.3700571E-05   0.1179067E-07
  0.4478721E+02   0.3732711E-05   0.1169220E-07
  0.4517030E+02   0.3765007E-05   0.1159417E-07
  0.4555667E+02   0.3797460E-05   0.1149659E-07
  0.4594634E+02   0.3830069E-05   0.1139947E-07
  0.4633935E+02   0.3862834E-05   0.1130280E-07
  0.4673572E+02   0.3895754E-05   0.1120659E-07
  0.4713547E+02   0.3928829E-05   0.1111085E-07
  0.4753865E+02   0.3962058E-05   0.1101557E-07
  0.4794527E+02   0.3995442E-05   0.1092077E-07
  0.4835538E+02   0.4028980E-05   0.1082643E-07
  0.4876899E+02   0.4062671E-05   0.1073258E-07
  0.4918614E+02   0.4096515E-05   0.1063920E-07
  0.4960685E+02   0.4130512E-05   0.1054631E-07
  0.5003117E+02   0.4164662E-05   0.1045390E-07
  0.5045911E+02   0.4198963E-05   0.1036198E-07
  0.5089072E+02   0.4233415E-05   0.1027055E-07
  0.5132602E+02   0.4268019E-05   0.1017961E-07
  0.5176504E+02   0.4302773E-05   0.1008917E-07
  0.5220781E+02   0.4337677E-05   0.9999219E-08
  0.5265438E+02   0.4372731E-05   0.9909772E-08
  0.5310476E+02   0.4407934E-05   0.9820827E-08
  0.5355899E+02   0.4443286E-05   0.9732385E-08
  0.5401712E+02   0.4478786E-05   0.9644448E-08
  0.5447915E+02   0.4514433E-05   0.9557018E-08
  0.5494515E+02   0.4550228E-05   0.9470096E-08
  0.5541512E+02   0.4586170E-05   0.9383685E-08
  0.5588912E+02   0.4622258E-05   0.9297785E-08
  0.5636717E+02   0.4658491E-05   0.9212398E-08
  0.5684931E+02   0.4694870E-05   0.9127525E-08
  0.5733558E+02   0.4731394E-05   0.9043168E-08
  0.5782600E+02   0.4768061E-05   0.8959327E-08
  0.5832062E+02   0.4804873E-05   0.8876004E-08
  0.5881947E+02   0.4841827E-05   0.8793200E-08
  0.5932258E+02   0.4878924E-05   0.8710915E-08
  0.5983000E+02   0.4916163E-05   0.8629151E-08
  0.6034176E+02   0.4953543E-05   0.8547908E-08
  0.6085790E+02   0.4991064E-05   0.8467186E-08
  0.6137845E+02   0.5028726E-05   0.8386987E-08
  0.6190346E+02   0.5066527E-05   0.8307311E-08
  0.6243295E+02   0.5104468E-05   0.8228158E-08
  0.6296698E+02   0.5142548E-05   0.8149529E-08
  0.6350557E+02   0.5180765E-05   0.8071423E-08
  0.6404877E+02   0.5219120E-05   0.7993842E-08
  0.6459661E+02   0.5257612E-05   0.7916786E-08
  0.6514915E+02   0.5296241E-05   0.7840254E-08
  0.6570640E+02   0.5335005E-05   0.7764246E-08
  0.6626843E+02   0.5373905E-05   0.7688764E-08
  0.6683526E+02   0.5412939E-05   0.7613805E-08
  0.6740694E+02   0.5452108E-05   0.7539371E-08
  0.6798351E+02   0.5491411E-05   0.7465461E-08
  0.6856501E+02   0.5530846E-05   0.7392075E-08
  0.6915149E+02   0.5570415E-05   0.7319213E-08
  0.6974298E+02   0.5610115E-05   0.7246873E-08
  0.7033953E+02   0.5649947E-05   0.7175057E-08
  0.7094118E+02   0.5689910E-05   0.7103762E-08
  0.7154798E+02   0.5730004E-05   0.7032990E-08
  0.7215997E+02   0.5770227E-05   0.6962738E-08
  0.7277720E+02   0.5810580E-05   0.6893007E-08
  0.7339970E+02   0.5851063E-05   0.6823796E-08
  0.7402753E+02   0.5891674E-05   0.6755103E-08
  0.7466073E+02   0.5932412E-05   0.6686929E-08
  0.7529935E+02   0.5973279E-05   0.6619272E-08
  0.7594343E+02   0.6014273E-05   0.6552132E-08
  0.7659301E+02   0.6055394E-05   0.6485507E-08
  0.7724816E+02   0.6096641E-05   0.6419397E-08
  0.7790890E+02   0.6138014E-05   0.6353800E-08
  0.7857530E+02   0.6179513E-05   0.6288716E-08
  0.7924740E+02   0.6221137E-05   0.6224143E-08
  0.7992525E+02   0.6262886E-05   0.6160080E-08
  0.8060890E+02   0.6304760E-05   0.6096526E-08
  0.8129839E+02   0.6346758E-05   0.6033480E-08
  0.8199378E+02   0.6388880E-05   0.5970940E-08
  0.8269512E+02   0.6431125E-05   0.5908906E-08
  0.8340246E+02   0.6473494E-05   0.5847375E-08
  0.8411585E+02   0.6515987E-05   0.5786346E-08
  0.8483534E+02   0.6558602E-05   0.5725819E-08
  0.8556098E+02   0.6601341E-05   0.5665790E-08
  0.8629284E+02   0.6644202E-05   0.5606260E-08
  0.8703095E+02   0.6687186E-05   0.5547226E-08
  0.8777537E+02   0.6730292E-05   0.5488687E-08
  0.8852616E+02   0.6773521E-05   0.5430641E-08
  0.8928338E+02   0.6816873E-05   0.5373086E-08
  0.9004707E+02   0.6860346E-05   0.5316022E-08
  0.9081729E+02   0.6903943E-05   0.5259445E-08
  0.9159411E+02   0.6947661E-05   0.5203355E-08
  0.9237756E+02   0.6991502E-05   0.5147749E-08
  0.9316772E+02   0.7035466E-05   0.5092626E-08
  0.9396464E+02   0.7079553E-05   0.5037984E-08
  0.9476837E+02   0.7123763E-05   0.4983822E-08
  0.9557898E+02   0.7168096E-05   0.4930136E-08
  0.9639652E+02   0.7212552E-05   0.4876926E-08
  0.9722105E+02   0.7257132E-05   0.4824188E-08
  0.9805264E+02   0.7301837E-05   0.4771923E-08
  0.9889134E+02   0.7346665E-05   0.4720126E-08
  0.9973721E+02   0.7391619E-05   0.4668797E-08
  0.1005903E+03   0.7436698E-05   0.4617933E-08
  0.1014507E+03   0.7481903E-05   0.4567532E-08
  0.1023185E+03   0.7527234E-05   0.4517592E-08
  0.1031937E+03   0.7572692E-05   0.4468111E-08
  0.1040764E+03   0.7618278E-05   0.4419087E-08
  0.1049666E+03   0.7663992E-05   0.4370517E-08
  0.1058644E+03   0.7709834E-05   0.4322399E-08
  0.1067699E+03   0.7755807E-05   0.4274732E-08
  0.1076832E+03   0.7801910E-05   0.4227512E-08
  0.1086043E+03   0.7848144E-05   0.4180738E-08
  0.1095332E+03   0.7894510E-05   0.4134407E-08
  0.1104701E+03   0.7941010E-05   0.4088518E-08
  0.1114150E+03   0.7987644E-05   0.4043066E-08
  0.1123680E+03   0.8034413E-05   0.3998051E-08
  0.1133292E+03   0.8081318E-05   0.3953470E-08
  0.1142986E+03   0.8128360E-05   0.3909321E-08
  0.1152762E+03   0.8175542E-05   0.3865600E-08
  0.1162622E+03   0.8222863E-05   0.3822307E-08
  0.1172567E+03   0.8270325E-05   0.3779437E-08
  0.1182597E+03   0.8317930E-05   0.3736989E-08
  0.1192712E+03   0.8365679E-05   0.3694961E-08
  0.1202914E+03   0.8413573E-05   0.3653349E-08
  0.1213203E+03   0.8461614E-05   0.3612152E-08
  0.1223580E+03   0.8509804E-05   0.3571366E-08
  0.1234046E+03   0.8558144E-05   0.3530990E-08
  0.1244602E+03   0.8606636E-05   0.3491021E-08
  0.1255248E+03   0.8655281E-05   0.3451455E-08
  0.1265984E+03   0.8704082E-05   0.3412291E-08
  0.1276813E+03   0.8753040E-05   0.3373526E-08
